,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
72,trigramString_500000000000,10,16,16,4.364,2024-10-29 04:59:57.929200,2024-10-29 05:00:41.833700,779.6116112867578,80.42973853242007,934.5326657534246,92.6961424657534,805.4317870312022,81.45193886019786,1337.4581278538817,214.14589041095888,21.24109589041096,69.824,69.824,1.81891991163538e-05,1.2463145624577203e-05,886.8837258914001,0.0,0.0,0.0,0.0012700426391002,0.0008702266800904,0.0021402693191907,0.0021402693191907,wordCounts,0,True,False,False,True,77.80741244159223,32.582891723716735,-0.0,-0.0
116,trigramString_500000000000,10,32,16,2.871,2024-10-29 04:59:03.630600,2024-10-29 04:59:32.494600,662.234285116202,58.68239587264809,764.154163066202,66.75225052264808,696.207577766202,59.35488376014808,2279.8791637630657,266.1630662020906,23.250522648083624,91.872,45.936,1.81891991163538e-05,1.2463145624577203e-05,755.56246152635,0.0019339099382394,0.0001648746771115,0.0020987846153509,0.0016710781012176,0.0005725070574105,0.0022435851586282,0.0043423697739792,wordCounts,10,True,False,False,False,62.65229050762795,13.929994981472774,5.679296449992796,-0.0
194,trigramString_500000000000,10,32,16,2.871,2024-10-29 04:59:03.630600,2024-10-29 04:59:32.494600,662.234285116202,58.68239587264809,764.154163066202,66.75225052264808,696.207577766202,59.35488376014808,2279.8791637630657,266.1630662020906,23.250522648083624,91.872,45.936,1.81891991163538e-05,1.2463145624577203e-05,755.56246152635,0.0038678198764789,0.000329749354223,0.0041975692307019,0.0016710781012176,0.0005725070574105,0.0022435851586282,0.0064411543893301,wordCounts,20,True,False,False,False,52.67221474531391,6.861223489106731,8.861061214380454,-0.0
294,trigramString_500000000000,10,48,16,2.523,2024-10-29 04:58:14.123100,2024-10-29 04:58:39.471400,588.5316818278657,53.95194551837944,678.0976351778656,61.04363596837944,633.3146585028657,54.5429197225461,3101.387865612648,268.7664031620553,24.19486166007905,121.104,40.368,1.81891991163538e-05,1.2463145624577203e-05,687.8575782254118,0.0052776221541905,0.0004545243310212,0.0057321464852117,0.0022027847697869,0.0005031122625729,0.0027058970323598,0.0084380435175716,wordCounts,30,True,False,False,False,45.88383997527009,3.9619387163482394,11.467078979213559,-0.0
372,trigramString_500000000000,10,48,16,2.523,2024-10-29 04:58:14.123100,2024-10-29 04:58:39.471400,588.5316818278657,53.95194551837944,678.0976351778656,61.04363596837944,633.3146585028657,54.5429197225461,3101.387865612648,268.7664031620553,24.19486166007905,121.104,40.368,1.81891991163538e-05,1.2463145624577203e-05,687.8575782254118,0.0070368295389207,0.0006060324413616,0.0076428619802823,0.0022027847697869,0.0005031122625729,0.0027058970323598,0.0103487590126421,wordCounts,40,True,False,False,False,41.11747242010152,2.8890784121995727,13.721033872419328,-0.0
450,trigramString_500000000000,10,48,16,2.523,2024-10-29 04:58:14.123100,2024-10-29 04:58:39.471400,588.5316818278657,53.95194551837944,678.0976351778656,61.04363596837944,633.3146585028657,54.5429197225461,3101.387865612648,268.7664031620553,24.19486166007905,121.104,40.368,1.81891991163538e-05,1.2463145624577203e-05,687.8575782254118,0.0087960369236509,0.000757540551702,0.0095535774753529,0.0022027847697869,0.0005031122625729,0.0027058970323598,0.0122594745077127,wordCounts,50,True,False,False,False,37.317534202364314,2.136607065779433,15.20687028943547,-0.0
528,trigramString_500000000000,10,48,16,2.523,2024-10-29 04:58:14.123100,2024-10-29 04:58:39.471400,588.5316818278657,53.95194551837944,678.0976351778656,61.04363596837944,633.3146585028657,54.5429197225461,3101.387865612648,268.7664031620553,24.19486166007905,121.104,40.368,1.81891991163538e-05,1.2463145624577203e-05,687.8575782254118,0.010555244308381,0.0009090486620424,0.0114642929704235,0.0022027847697869,0.0005031122625729,0.0027058970323598,0.0141701900027833,wordCounts,60,True,False,False,False,34.21715103823521,1.5796529937917814,16.26007126642009,-0.0
606,trigramString_500000000000,10,48,16,2.523,2024-10-29 04:58:14.123100,2024-10-29 04:58:39.471400,588.5316818278657,53.95194551837944,678.0976351778656,61.04363596837944,633.3146585028657,54.5429197225461,3101.387865612648,268.7664031620553,24.19486166007905,121.104,40.368,1.81891991163538e-05,1.2463145624577203e-05,687.8575782254118,0.0123144516931112,0.0010605567723828,0.0133750084654941,0.0022027847697869,0.0005031122625729,0.0027058970323598,0.0160809054978539,wordCounts,70,True,False,False,False,31.639427459510532,1.1507750238411134,17.0455808174598,-0.0
684,trigramString_500000000000,10,48,16,2.523,2024-10-29 04:58:14.123100,2024-10-29 04:58:39.471400,588.5316818278657,53.95194551837944,678.0976351778656,61.04363596837944,633.3146585028657,54.5429197225461,3101.387865612648,268.7664031620553,24.19486166007905,121.104,40.368,1.81891991163538e-05,1.2463145624577203e-05,687.8575782254118,0.0140736590778414,0.0012120648827232,0.0152857239605647,0.0022027847697869,0.0005031122625729,0.0027058970323598,0.0179916209929245,wordCounts,80,True,False,False,False,29.46247335582553,0.810350701860893,17.653949760982183,-0.0
762,trigramString_500000000000,10,48,16,2.523,2024-10-29 04:58:14.123100,2024-10-29 04:58:39.471400,588.5316818278657,53.95194551837944,678.0976351778656,61.04363596837944,633.3146585028657,54.5429197225461,3101.387865612648,268.7664031620553,24.19486166007905,121.104,40.368,1.81891991163538e-05,1.2463145624577203e-05,687.8575782254118,0.0158328664625716,0.0013635729930636,0.0171964394556352,0.0022027847697869,0.0005031122625729,0.0027058970323598,0.0199023364879951,wordCounts,90,True,False,False,False,27.599566313667186,0.5335735327376948,18.139026943850407,-0.0
